Waktu,Inference Time,Jarak YOLO,Jarak MediaPipe,Arah
2024-09-12 20:06:02,0.0,1.351123595505618,6.398502811694406,BelokKanan
2024-09-12 20:06:02,0.0,1.3731647634584012,6.859672528920816,BelokKanan
2024-09-12 20:06:02,0.0,1.370928338762215,8.004062656443757,BelokKanan
2024-09-12 20:06:02,0.0,1.285114503816794,9.21840963089689,BelokKanan
2024-09-12 20:06:03,0.0,1.2234738372093024,12.563131727271779,BelokKanan
2024-09-12 20:06:03,0.0,1.5112208258527826,5.414631588187895,BelokKanan
2024-09-12 20:06:03,0.0,1.2890505359877489,62.424496255232,BelokKanan
2024-09-12 20:06:05,0.0,1.2563432835820896,3.5824354723552294,BelokKanan
2024-09-12 20:06:05,0.0010211467742919922,1.271525679758308,2.36553939696696,BelokKanan
2024-09-12 20:06:05,0.0,1.2870795107033637,1.1958964183537408,BelokKanan
2024-09-12 20:06:05,0.0,1.2930107526881722,1.2254190338285396,BelokKanan
2024-09-12 20:06:05,0.0,1.2792553191489362,1.068887829541834,BelokKanan
2024-09-12 20:06:05,0.0,1.2792553191489362,1.0427781140271106,BelokKanan
2024-09-12 20:06:05,0.0010008811950683594,1.2544709388971684,1.04341258371548,BelokKanan
2024-09-12 20:06:05,0.0,1.2470370370370372,1.0714885249502262,BelokKanan
2024-09-12 20:06:05,0.0,1.2657894736842106,1.1075760134580055,BelokKanan
2024-09-12 20:06:05,0.0,1.2657894736842106,1.068869970491061,BelokKanan
2024-09-12 20:06:05,0.0,1.3111370716510904,1.102630865863227,BelokKanan
2024-09-12 20:06:06,0.0,1.3193573667711598,1.117457364386332,BelokKanan
2024-09-12 20:06:06,0.0,1.3214285714285714,1.1635774518895816,BelokKanan
2024-09-12 20:06:06,0.0,1.329778830963665,1.1418154505830995,BelokKanan
2024-09-12 20:06:06,0.0,1.3318829113924051,1.1706870865382686,BelokKanan
2024-09-12 20:06:06,0.0,1.3235062893081762,1.163439954649606,BelokKanan
2024-09-12 20:06:06,0.0,1.3235062893081762,1.1559291461581318,BelokKanan
2024-09-12 20:06:06,0.0,1.313182527301092,1.2107495532978811,BelokKanan
2024-09-12 20:06:06,0.0,1.296995377503852,1.2080144545889107,BelokKanan
2024-09-12 20:06:06,0.0,1.295,1.210447905633651,BelokKanan
2024-09-12 20:06:06,0.0,1.295,1.1884982155509498,BelokKanan
2024-09-12 20:06:06,0.0,1.2930107526881722,1.199587954173484,BelokKanan
2024-09-12 20:06:07,0.0,1.296995377503852,1.184541336823278,BelokKanan
2024-09-12 20:06:07,0.0,1.295,1.1831096432934396,BelokKanan
2024-09-12 20:06:07,0.0,1.3010046367851624,1.2617853320441776,Maju
2024-09-12 20:06:07,0.0,1.2812024353120244,1.2546270370886548,BelokKanan
2024-09-12 20:06:07,0.0,1.2812024353120244,1.2098701586011789,Maju
2024-09-12 20:06:07,0.0,1.2696078431372548,1.151760666591445,Maju
2024-09-12 20:06:07,0.0,1.2696078431372548,1.15511504925581,Maju
2024-09-12 20:06:07,0.0,1.275378787878788,1.1590454866570572,Maju
2024-09-12 20:06:07,0.0,1.2734493192133132,1.1929514461160609,BelokKanan
2024-09-12 20:06:07,0.0,1.2773141122913505,1.198606612163276,BelokKanan
2024-09-12 20:06:07,0.0009984970092773438,1.2696078431372548,1.204729620682064,BelokKanan
2024-09-12 20:06:08,0.0,1.2696078431372548,1.208711953120916,BelokKanan
2024-09-12 20:06:08,0.0,1.2676957831325302,1.1870323725070304,BelokKanan
2024-09-12 20:06:08,0.0,1.2638888888888888,1.2833102976855888,BelokKanan
2024-09-12 20:06:08,0.0,1.258221225710015,1.231825758613963,BelokKanan
2024-09-12 20:06:08,0.0,1.2544709388971684,1.1143075304221615,BelokKanan
2024-09-12 20:06:08,0.0,1.2526041666666667,1.1563738431747814,BelokKanan
2024-09-12 20:06:08,0.0,1.2526041666666667,1.1844927709833677,BelokKanan
2024-09-12 20:06:08,0.0,1.2544709388971684,1.160036414451455,Maju
2024-09-12 20:06:08,0.0,1.2470370370370372,1.1834886307886474,Maju
2024-09-12 20:06:08,0.0,1.2451923076923077,0.9579501963606678,Stop
2024-09-12 20:06:08,0.0,1.2470370370370372,1.2357365043230835,Maju
2024-09-12 20:06:08,0.0,1.2451923076923077,0.7918360360911934,Stop
2024-09-12 20:06:08,0.0009970664978027344,1.2470370370370372,0.783799718254108,Stop
